   -0.246266155992839575E+00    0.345668941500236704E+01   -0.887394519257635239E+00    0.782749795906461365E+01    0.106451995406548955E+00    0.494316566140858971E+01    0.282102503607555788E+00    0.120403630529598793E+01   -0.421378260428416667E+02
    0.125011515833491282E+01    0.479434582005644039E+01   -0.188452809251023479E+00    0.613729841217470540E+01    0.114918459564401410E+01    0.492651848144162141E+01    0.126645463301409134E+00    0.182760679060753972E+01   -0.421284564468009677E+02
    0.121971885559130563E+00    0.288896573130063405E+01    0.188085992467692731E+01    0.980384757218044101E+01   -0.275720459180734567E+00    0.446800004408031892E+01   -0.642026366706232143E+00    0.154696445892996426E+01   -0.420712258736385110E+02
   -0.329189305220506878E+00    0.308919256181920643E+01   -0.260409134829010780E+01    0.837706321675086052E+01   -0.613848057573151862E+00    0.502112072127977793E+01    0.956674247376452569E+00    0.157388807189582280E+01   -0.420621122627955799E+02
   -0.939817241179663254E+00    0.361508867117378196E+01   -0.234482468912236119E+00    0.688439860496949851E+01   -0.380307440311843492E+00    0.622041659838374095E+01    0.388045993948658907E+00    0.116031684616294428E+01   -0.420488375385314868E+02
   -0.790165385840381207E+00    0.326691760078946603E+01    0.108138321767929457E+01    0.153212159885212849E+02   -0.183670647510517926E+00    0.422218852873147021E+01   -0.656847782374903044E+00    0.123743633262633024E+01   -0.420037191083389985E+02
    0.247436409504047911E+00    0.325260374627426518E+01    0.225775116862946312E+01    0.704717473521596816E+01    0.104241258634019229E+01    0.534736495005129964E+01   -0.707447553937081142E+00    0.130396577497140265E+01   -0.420034213915415364E+02
   -0.335053325656350709E+00    0.406955093509267751E+01    0.477885571081174798E+00    0.641177145525394643E+01   -0.457748957185546201E+00    0.542155169109013801E+01   -0.809211480148892215E+00    0.123621497486095877E+01   -0.419544884884581251E+02
    0.803768328057348214E+00    0.312612022649733179E+01    0.348652283338245828E+00    0.743013184231340951E+01   -0.760460714340292498E+00    0.480790545042861162E+01   -0.897196318310422014E+00    0.159586254124229532E+01   -0.419322880439018491E+02
    0.402134315815195278E-01    0.479246981750782464E+01    0.582466283703528750E-01    0.559057732209089320E+01    0.801235034695958692E+00    0.670447623644596291E+01   -0.469639079339350229E+00    0.133662916275173171E+01   -0.418414263750917002E+02
   -0.428862176868008538E+00    0.329516496925235325E+01   -0.452720296855785964E+00    0.683109620750854951E+01   -0.634925653549311519E+00    0.620208659208904045E+01   -0.190774721146779458E+00    0.116551066134506631E+01   -0.418394302730313399E+02
   -0.276747638083389147E+00    0.345611697088320113E+01    0.160281136730658846E+01    0.824011800626703383E+01   -0.101916437714825414E+01    0.438622328462678457E+01   -0.491715407564126794E+00    0.170005635706740676E+01   -0.418322119076019874E+02
   -0.724261000232333862E+00    0.289671514363959393E+01    0.168481954359646036E+01    0.992870275997695551E+01   -0.434421499658268873E+00    0.463568884908826107E+01   -0.108547564098343474E+01    0.205133650704817505E+01   -0.418207635431102602E+02
   -0.117537667753536645E+01    0.386670227568579383E+01    0.251999067136311705E+00    0.702237837537315635E+01    0.138130670913482606E-01    0.479617415384555290E+01   -0.111641872494996330E+01    0.147003464566539255E+01   -0.417510805613612490E+02
   -0.341335122105773936E+00    0.377839678915284649E+01   -0.588161008855709433E+00    0.767966371536946113E+01   -0.903149105156044629E+00    0.540388029059434771E+01    0.223134060580552651E+01    0.178620696376801780E+01   -0.417425506645060267E+02
   -0.865101567069549660E+00    0.479098580814464903E+01    0.523245451750302126E+00    0.584591248306551492E+01   -0.200215175191297196E+00    0.586570653257487873E+01   -0.738727174145001775E+00    0.152959549782301818E+01   -0.417207967403775797E+02
    0.226232377353032948E+00    0.396841871422554693E+01   -0.115546721648492934E+01    0.598849237054879691E+01   -0.109301119379145079E+00    0.633342267265276337E+01    0.566489193422582193E+00    0.146464143775882949E+01   -0.417094482304654264E+02
    0.430676567719349590E+00    0.310931176490472572E+01   -0.885190207147013908E+00    0.633671746595520879E+01    0.545797181274610757E-01    0.738812536645299733E+01    0.247359659245348085E+00    0.133417872688070771E+01   -0.416611795247269185E+02
    0.507232878374359375E+00    0.335933930003339754E+01   -0.805708973308293386E+00    0.709514343100078992E+01   -0.491760503879915489E+00    0.552213332431173054E+01    0.113559977976589765E+01    0.158324875035263579E+01   -0.416588255394962488E+02
    0.189423052694222926E+01    0.375013556725022079E+01   -0.114522005238449931E+01    0.697892898490570790E+01   -0.140790594646224143E+01    0.545961337884213549E+01    0.423033807934320605E+00    0.115771577685527394E+01   -0.416562534712113006E+02
   -0.288685334223376444E+00    0.396115991408920642E+01   -0.651688754356535505E+00    0.621762720666431612E+01   -0.331628332085067035E+00    0.664670641899681591E+01    0.769563898446513295E+00    0.135165933368169688E+01   -0.416307850092915288E+02
    0.339428545523084324E+00    0.331128133072446484E+01   -0.155576767193146348E+01    0.648009231365709848E+01   -0.334099776424814920E+00    0.612771785201780439E+01    0.613483072136766561E+00    0.152825888912079422E+01   -0.416169280871802556E+02
   -0.396511307789973511E+00    0.301072803034408665E+01   -0.156505705353061719E+01    0.764962863008144733E+01   -0.904175915212514059E+00    0.565910119593761074E+01    0.895490729170853816E+00    0.167471169149426369E+01   -0.416112599837091892E+02
    0.649624224572182385E+00    0.324341787686929006E+01   -0.143020044584211137E+01    0.679036767773463978E+01   -0.103930081650597494E+01    0.547576509626039876E+01    0.458430910240793688E+00    0.172777764621531715E+01   -0.415356781341951518E+02
    0.818379903941880094E+00    0.329965155109997799E+01    0.915884566727613765E-02    0.734287855914666565E+01   -0.819707730128509726E+00    0.477026613620359985E+01   -0.780666267482290732E+00    0.149360174500274168E+01   -0.415256736796023063E+02
   -0.105141685471194979E+01    0.384406383488554049E+01   -0.609601689411239045E+00    0.703508646367184376E+01   -0.276928843538419289E+00    0.581781248239001503E+01    0.456710255878219729E+00    0.117883508167450857E+01   -0.415126064901867835E+02
   -0.422287163009267164E+00    0.487097513299370810E+01   -0.801959887148020800E+00    0.700852208821908285E+01   -0.590078381584544509E+00    0.498651614047955860E+01    0.151246549394585150E+01    0.173408600149217862E+01   -0.414761662841143988E+02
    0.271808215738187753E+00    0.322948276803299894E+01   -0.910474487499076009E-02    0.765227704558173283E+01   -0.121289887838385146E+01    0.479359265309633642E+01   -0.344227453012436235E+00    0.160039791285859589E+01   -0.414713584231812149E+02
    0.433400163168233876E+00    0.385154382385453964E+01   -0.779522766354932894E+00    0.559903214265036819E+01    0.795022072780074307E+00    0.729353845909756782E+01   -0.868204915148226286E+00    0.138225704548194384E+01   -0.414658104623138399E+02
   -0.491886465418172658E+00    0.346438916543905329E+01   -0.786772539698166851E+00    0.834179348534765630E+01   -0.651404032458691162E+00    0.521070553035806405E+01    0.193922684779120602E+01    0.174443884655568260E+01   -0.414370337107627478E+02
    0.264551094235626061E+00    0.353810643029764105E+01   -0.635636695345588199E+00    0.635773529670069593E+01   -0.321880882291512072E+00    0.620469365219002356E+01    0.133851887345416087E+01    0.222486759947485213E+01   -0.413992955006812196E+02
